Id;Heure;Debit;Total;Pression;Densite
653;14:00:11;0;0;0;0
654;14:00:12;0;0;0;0
655;14:00:13;0;0;0;0
656;14:00:14;0;0;0;0
657;14:00:15;0;0;0;0
658;14:00:16;0;0;0;0
659;14:00:17;0;0;0;0
660;14:00:18;0;0;0;0
661;14:00:19;0;0;0;0
662;14:00:20;0;0;0;0
663;14:00:21;0;0;0;0
664;14:00:22;0;0;0;0
665;14:00:23;0;0;0;0
666;14:00:24;0;0;0;0
667;14:00:25;0;0;0;0
668;14:00:26;0;0;0;0
669;14:00:27;0;0;0;0
670;14:00:28;0;0;0;0
671;14:00:29;0;0;0;0
672;14:00:30;0;0;0;0
673;14:00:31;0;0;0;0
674;14:00:32;0;0;0;0
675;14:00:33;0;0;0;0
676;14:00:34;0;0;0;0
677;14:00:35;0;0;0;0
678;14:00:36;0;0;0;0
679;14:00:37;0;0;0;0
680;14:00:38;0;0;0;0
681;14:00:39;0;0;0;0
682;14:00:40;0;0;0;0
683;14:00:41;0;0;0;0
684;14:00:42;0;0;0;0
685;14:00:43;0;0;0;0
686;14:00:44;0;0;0;0
687;14:00:45;0;0;0;0
688;14:00:46;0;0;0;0
689;14:00:47;0;0;0;0
690;14:00:48;0;0;0;0
691;14:00:49;0;0;0;0
692;14:00:50;0;0;0;0
693;14:00:51;0;0;0;0
694;14:00:52;0;0;0;0
695;14:00:53;0;0;0;0
696;14:00:54;0;0;0;0
697;14:00:55;0;0;0;0
698;14:00:56;0;0;0;0
699;14:00:57;0;0;0;0
700;14:00:58;0;0;0;0
701;14:00:59;0;0;0;0
702;14:01:00;0;0;0;0
703;14:01:01;0;0;0;0
704;14:01:02;0;0;0;0
705;14:01:03;0;0;0;0
706;14:01:04;0;0;0;0,27114
707;14:01:05;0;0;0;0,44787
708;14:01:06;0;0;0;0,45545
709;14:01:07;0;0;0;0,55385
710;14:01:08;0;0;0;0,91467
711;14:01:09;0;0;0;0,98352
712;14:01:10;0;0;3;0,99469
713;14:01:11;0;0;4;0,99715
714;14:01:12;0;0;4;0,99805
715;14:01:13;0;0;4;0,99868
716;14:01:14;0;0;4;0,99886
717;14:01:15;0;0;4;0,99819
718;14:01:16;0;0;4;0,99971
719;14:01:17;0;0;4;0,99988
720;14:01:18;0;0;4;1,00006
721;14:01:19;0;0;4;1,00011
722;14:01:20;0;0;4;1,00037
723;14:01:21;0;0;4;1,00079
724;14:01:22;0;0;4;1,00077
725;14:01:23;0;0;4;1,0008
