Id;Heure;Debit;Total;Pression;Densite
272;08:40:12;0;594,1795654;53,32000351;
273;08:40:22;0;594,1795654;53,32000351;
274;08:40:32;0;594,1795654;53,32000351;
275;08:40:42;0;594,1795654;53,32000351;
276;08:40:52;0;594,1795654;52,78000259;
277;08:41:02;0;594,1795654;53,32000351;
278;08:41:12;0;594,1795654;53,32000351;
279;08:41:22;0;594,1795654;53,32000351;
280;08:41:32;0;594,1795654;52,78000259;
281;08:41:42;0;594,2485962;0;
282;08:41:52;0;594,2485962;0;
283;08:42:02;0;594,2485962;0;
284;08:42:12;0;594,2485962;0;
285;08:42:22;0;594,2485962;0;
286;08:42:32;0;594,2485962;0;
287;08:42:42;0;594,2485962;0;
288;08:42:52;14,79137966;594,2485962;0;
289;08:43:02;18,34131077;594,2485962;0;
290;08:43:12;18,34131077;594,2485962;0;
291;08:43:22;18,34131077;594,2485962;0;
292;08:43:32;18,34131077;596,5264893;0;
293;08:43:42;18,34131077;597,1477051;0;
294;08:43:52;18,34131077;610,6768799;0;
295;08:44:02;3,549931117;622,2733154;0;
296;08:44:12;0;622,2733154;0;
297;08:44:22;0;622,2733154;0;
298;08:44:32;0;622,2733154;0;
299;08:44:42;0;622,2733154;0;
300;08:44:52;0;622,2733154;0;
301;08:45:02;0;622,2733154;0;
302;08:45:12;0;622,2733154;0;
303;08:45:22;0;622,2733154;0;
304;08:45:32;0;622,2733154;0;
305;08:45:42;0;622,2733154;0;
306;08:45:52;0;622,2733154;0;
307;08:46:02;0;622,2733154;0;
308;08:46:12;0;622,2733154;0;
309;08:46:22;0;622,2733154;0;
310;08:46:32;0;622,2733154;0;
311;08:46:42;0;622,2733154;0;
312;08:46:52;0;622,2733154;0;
313;08:47:02;0;622,2733154;0;
314;08:47:12;0;622,2733154;0;
315;08:47:22;0;622,2733154;0;
316;08:47:32;0;622,2733154;0;
317;08:47:42;0;622,2733154;0;
318;08:47:52;0;622,2733154;0;
319;08:48:02;0;622,2733154;0;
320;08:48:12;0;622,2733154;0;
321;08:48:22;0;622,2733154;0;
322;08:48:32;0;622,2733154;0;
323;08:48:42;0;622,2733154;0;
324;08:48:52;0;622,2733154;0;
325;08:49:02;0;622,2733154;0;
326;08:49:12;0;622,2733154;0;
327;08:49:22;0;622,2733154;0;
