Id;Heure;Profondeur;Vitesse;Effort
9619;11:24:14;270,2305564;22,4;1679,42
9620;11:24:15;269,8288759;22,5;1685,97
9621;11:24:16;269,4271954;22,4;1692,52
9622;11:24:17;269,125935;22,4;1652,565
9623;11:24:18;268,7242545;22,4;1592,305
9624;11:24:19;268,322574;22,3;1505,845
9625;11:24:20;267,9208935;22,5;1545,8
9626;11:24:21;267,6196332;22,4;1518,945
9627;11:24:22;267,2179527;22,4;1566,105
9628;11:24:23;266,8162722;22,6;1572,655
9629;11:24:24;266,5150118;22,4;1572,655
9630;11:24:25;266,1133313;22,5;1625,71
9631;11:24:26;265,7116508;22,5;1619,16
9632;11:24:27;265,3099703;22,4;1612,61
9633;11:24:28;265,0087099;22,5;1639,465
9634;11:24:29;264,6070294;22,3;1619,16
9635;11:24:30;264,2053489;22,5;1619,16
9636;11:24:31;263,8036684;22,5;1532,7
9637;11:24:32;263,502408;22,3;1619,16
9638;11:24:33;263,1007275;22,6;1659,115
9639;11:24:34;262,699047;22,4;1665,665
9640;11:24:35;262,2973665;22,4;1632,26
9641;11:24:36;261,9961062;22,5;1585,755
9642;11:24:37;261,5944257;22,3;1672,215
9643;11:24:38;261,1927452;22,5;1646,015
9644;11:24:39;260,7910647;22,4;1612,61
9645;11:24:40;260,4898043;22,4;1518,945
9646;11:24:41;260,0881238;22,5;1505,845
9647;11:24:42;259,6864433;22,4;1566,105
9648;11:24:43;259,2847628;22,5;1532,7
9649;11:24:44;258,9835024;22,5;1512,395
9650;11:24:45;258,5818219;22,4;1472,44
9651;11:24:46;258,1801414;22,5;1492,745
9652;11:24:47;257,7784609;22,4;1585,755
9653;11:24:48;257,4772005;22,4;1612,61
9654;11:24:49;257,07552;22,5;1526,15
9655;11:24:50;256,6738395;22,4;1592,305
9656;11:24:51;256,272159;22,5;1566,105
9657;11:24:52;255,9708987;22,5;1566,105
9658;11:24:53;255,5692182;22,5;1558,9
9659;11:24:54;255,1675377;22,4;1572,655
9660;11:24:55;254,7658572;22,6;1585,755
9661;11:24:56;254,4645968;22,4;1685,97
9662;11:24:57;254,0629163;22,4;1685,97
9663;11:24:58;253,6612358;22,5;1646,015
9664;11:24:59;253,3599754;22,3;1558,9
9665;11:25:00;252,9582949;22,5;1572,655
9666;11:25:01;252,5566144;22,4;1539,25
9667;11:25:02;252,1549339;22,4;1486,195
9668;11:25:03;251,8536735;22,5;1512,395
9669;11:25:04;251,451993;22,4;1518,945
9670;11:25:05;251,0503125;22,5;1552,35
9671;11:25:06;250,648632;22,5;1579,205
9672;11:25:07;250,3473717;22,3;1545,8
9673;11:25:08;249,9456912;22,5;1518,945
9674;11:25:09;249,6444308;21,3;1532,7
9675;11:25:10;249,4435905;16,6;1518,945
9676;11:25:11;249,1423302;15,8;1539,25
9677;11:25:12;248,8410698;15,9;1518,945
9678;11:25:13;248,6402295;15,2;1545,8
9679;11:25:14;248,4393893;13,3;1532,7
9680;11:25:15;248,3389692;12,5;1425,935
9681;11:25:16;248,3389692;3,1;1465,89
9682;11:25:17;248,3389692;0;1472,44
9683;11:25:18;248,3389692;0;1465,89
9684;11:25:19;248,3389692;0;1472,44
9685;11:25:20;248,3389692;0;1478,99
9686;11:25:21;248,3389692;0;1472,44
9687;11:25:22;248,3389692;0;1478,99
9688;11:25:23;248,3389692;0;1478,99
9689;11:25:24;248,3389692;0;1478,99
9690;11:25:25;248,3389692;0;1486,195
9691;11:25:26;248,3389692;0;1486,195
9692;11:25:27;248,3389692;0;1478,99
9693;11:25:28;248,3389692;0;1486,195
9694;11:25:29;248,3389692;0;1486,195
9695;11:25:30;248,3389692;0;1486,195
9696;11:25:31;248,3389692;0;1486,195
9697;11:25:32;248,3389692;0;1486,195
9698;11:25:33;248,3389692;0;1492,745
9699;11:25:34;248,3389692;0;1486,195
9700;11:25:35;248,3389692;0;1486,195
9701;11:25:36;248,3389692;0;1486,195
9702;11:25:37;248,3389692;0;1486,195
9703;11:25:38;248,3389692;0;1486,195
9704;11:25:39;248,3389692;0;1486,195
9705;11:25:40;248,3389692;0;1492,745
9706;11:25:41;248,3389692;0;1486,195
9707;11:25:42;248,3389692;0;1486,195
9708;11:25:43;248,3389692;0;1486,195
9709;11:25:44;248,3389692;0;1492,745
9710;11:25:45;248,3389692;0;1492,745
9711;11:25:46;248,3389692;0;1492,745
9712;11:25:47;248,3389692;0;1492,745
9713;11:25:48;248,3389692;0;1486,195
9714;11:25:49;248,3389692;0;1492,745
9715;11:25:50;248,3389692;0;1492,745
9716;11:25:51;248,3389692;0;1486,195
9717;11:25:52;248,3389692;0;1492,745
9718;11:25:53;248,3389692;0;1486,195
9719;11:25:54;248,3389692;0;1492,745
9720;11:25:55;248,3389692;0;1492,745
9721;11:25:56;248,3389692;0;1499,295
9722;11:25:57;248,3389692;0;1492,745
9723;11:25:58;248,3389692;0;1492,745
9724;11:25:59;248,3389692;0;1492,745
9725;11:26:00;248,3389692;0;1492,745
9726;11:26:01;248,3389692;0;1492,745
9727;11:26:02;248,3389692;0;1492,745
9728;11:26:03;248,3389692;0;1499,295
9729;11:26:04;248,3389692;0;1492,745
9730;11:26:05;248,3389692;0;1492,745
9731;11:26:06;248,3389692;0;1492,745
9732;11:26:07;248,3389692;0;1492,745
9733;11:26:08;248,3389692;0;1499,295
9734;11:26:09;248,3389692;0;1492,745
9735;11:26:10;248,3389692;0;1499,295
9736;11:26:11;248,3389692;0;1492,745
9737;11:26:12;248,3389692;0;1492,745
9738;11:26:13;248,3389692;0;1492,745
9739;11:26:14;248,3389692;0;1499,295
9740;11:26:15;248,3389692;0;1492,745
9741;11:26:16;248,3389692;0;1492,745
9742;11:26:17;248,3389692;0;1492,745
9743;11:26:18;248,3389692;0;1499,295
9744;11:26:19;248,3389692;0;1499,295
9745;11:26:20;248,3389692;0;1492,745
9746;11:26:21;248,3389692;0;1499,295
9747;11:26:22;248,3389692;0;1499,295
9748;11:26:23;248,3389692;0;1499,295
9749;11:26:24;248,3389692;0;1499,295
9750;11:26:25;248,3389692;0;1499,295
9751;11:26:26;248,3389692;0;1499,295
9752;11:26:27;248,3389692;0;1505,845
9753;11:26:28;248,3389692;0;1499,295
9754;11:26:29;248,3389692;0;1499,295
9755;11:26:30;248,3389692;0;1499,295
9756;11:26:31;248,3389692;0;1499,295
9757;11:26:32;248,3389692;0;1499,295
9758;11:26:33;248,3389692;0;1499,295
9759;11:26:34;248,3389692;0;1505,845
9760;11:26:35;248,3389692;0;1499,295
9761;11:26:36;248,3389692;0;1505,845
9762;11:26:37;248,3389692;0;1499,295
9763;11:26:38;248,3389692;0;1505,845
9764;11:26:39;248,3389692;0;1512,395
9765;11:26:40;248,3389692;0;1505,845
9766;11:26:41;248,3389692;0;1505,845
9767;11:26:42;248,3389692;0;1505,845
9768;11:26:43;248,3389692;0;1505,845
9769;11:26:44;248,3389692;0;1499,295
9770;11:26:45;248,3389692;0;1505,845
9771;11:26:46;248,3389692;0;1505,845
9772;11:26:47;248,3389692;0;1499,295
9773;11:26:48;248,3389692;0;1512,395
9774;11:26:49;248,3389692;0;1499,295
9775;11:26:50;248,3389692;0;1505,845
9776;11:26:51;248,3389692;0;1499,295
9777;11:26:52;248,3389692;0;1499,295
9778;11:26:53;248,3389692;0;1505,845
9779;11:26:54;248,3389692;0;1505,845
9780;11:26:55;248,3389692;0;1505,845
9781;11:26:56;248,3389692;0;1512,395
9782;11:26:57;248,3389692;0;1505,845
9783;11:26:58;248,3389692;0;1505,845
9784;11:26:59;248,3389692;0;1512,395
9785;11:27:00;248,3389692;0;1505,845
9786;11:27:01;248,3389692;0;1512,395
9787;11:27:02;248,3389692;0;1505,845
9788;11:27:03;248,3389692;0;1512,395
9789;11:27:04;248,3389692;0;1512,395
9790;11:27:05;248,3389692;0;1505,845
9791;11:27:06;248,3389692;0;1505,845
9792;11:27:07;248,3389692;0;1512,395
9793;11:27:08;248,3389692;0;1512,395
9794;11:27:09;248,3389692;0;1512,395
9795;11:27:10;248,3389692;0;1518,945
9796;11:27:11;248,3389692;0;1512,395
9797;11:27:12;248,3389692;0;1518,945
9798;11:27:13;248,3389692;0;1512,395
9799;11:27:14;248,3389692;0;1518,945
9800;11:27:15;248,3389692;0;1512,395
9801;11:27:16;248,3389692;0;1518,945
9802;11:27:17;248,3389692;0;1512,395
9803;11:27:18;248,3389692;0;1526,15
9804;11:27:19;248,3389692;0;1518,945
9805;11:27:20;248,3389692;0;1518,945
9806;11:27:21;248,3389692;0;1526,15
9807;11:27:22;248,3389692;0;1518,945
9808;11:27:23;248,3389692;0;1518,945
9809;11:27:24;248,3389692;0;1518,945
9810;11:27:25;248,3389692;0;1518,945
9811;11:27:26;248,3389692;0;1518,945
9812;11:27:27;248,3389692;0;1526,15
9813;11:27:28;248,3389692;0;1526,15
9814;11:27:29;248,3389692;0;1518,945
9815;11:27:30;248,3389692;0;1518,945
9816;11:27:31;248,3389692;0;1518,945
9817;11:27:32;248,3389692;0;1526,15
9818;11:27:33;248,3389692;0;1518,945
9819;11:27:34;248,3389692;0;1518,945
9820;11:27:35;248,3389692;0;1526,15
9821;11:27:36;248,3389692;0;1518,945
9822;11:27:37;248,3389692;0;1518,945
9823;11:27:38;248,3389692;0;1526,15
9824;11:27:39;248,3389692;0;1518,945
9825;11:27:40;248,3389692;0;1518,945
9826;11:27:41;248,3389692;0;1518,945
9827;11:27:42;248,3389692;0;1518,945
9828;11:27:43;248,3389692;0;1518,945
9829;11:27:44;248,3389692;0;1526,15
9830;11:27:45;248,3389692;0;1518,945
9831;11:27:46;248,3389692;0;1518,945
9832;11:27:47;248,3389692;0;1518,945
9833;11:27:48;248,3389692;0;1518,945
9834;11:27:49;248,3389692;0;1526,15
9835;11:27:50;248,3389692;0;1518,945
9836;11:27:51;248,3389692;0;1518,945
9837;11:27:52;248,3389692;0;1518,945
9838;11:27:53;248,3389692;0;1526,15
9839;11:27:54;248,3389692;0;1518,945
9840;11:27:55;248,3389692;0;1518,945
9841;11:27:56;248,3389692;0;1526,15
9842;11:27:57;248,3389692;0;1526,15
9843;11:27:58;248,3389692;0;1518,945
9844;11:27:59;248,3389692;0;1518,945
9845;11:28:00;248,3389692;0;1526,15
9846;11:28:01;248,3389692;0;1526,15
9847;11:28:02;248,3389692;0;1518,945
9848;11:28:03;248,3389692;0;1526,15
9849;11:28:04;248,3389692;0;1518,945
9850;11:28:05;248,3389692;0;1518,945
9851;11:28:06;248,3389692;0;1518,945
9852;11:28:07;248,3389692;0;1526,15
9853;11:28:08;248,3389692;0;1526,15
9854;11:28:09;248,3389692;0;1526,15
9855;11:28:10;248,3389692;0;1526,15
9856;11:28:11;248,3389692;0;1526,15
9857;11:28:12;248,3389692;0;1526,15
9858;11:28:13;248,3389692;0;1526,15
9859;11:28:14;248,3389692;0;1526,15
9860;11:28:15;248,3389692;0;1526,15
9861;11:28:16;248,3389692;0;1526,15
9862;11:28:17;248,3389692;0;1526,15
9863;11:28:18;248,3389692;0;1532,7
9864;11:28:19;248,3389692;0;1532,7
9865;11:28:20;248,3389692;0;1526,15
9866;11:28:21;248,3389692;0;1518,945
9867;11:28:22;248,3389692;0;1532,7
9868;11:28:23;248,3389692;0;1526,15
9869;11:28:24;248,3389692;0;1532,7
9870;11:28:25;248,3389692;0;1532,7
9871;11:28:26;248,3389692;0;1526,15
9872;11:28:27;248,3389692;0;1532,7
9873;11:28:28;248,3389692;0;1532,7
9874;11:28:29;248,3389692;0;1532,7
9875;11:28:30;248,3389692;0;1526,15
9876;11:28:31;248,3389692;0;1532,7
9877;11:28:32;248,3389692;0;1539,25
9878;11:28:33;248,3389692;0;1532,7
9879;11:28:34;248,3389692;0;1532,7
9880;11:28:35;248,3389692;0;1532,7
9881;11:28:36;248,3389692;0;1532,7
9882;11:28:37;248,3389692;0;1539,25
9883;11:28:38;248,3389692;0;1532,7
9884;11:28:39;248,3389692;0;1532,7
9885;11:28:40;248,3389692;0;1532,7
9886;11:28:41;248,3389692;0;1532,7
9887;11:28:42;248,3389692;0;1532,7
9888;11:28:43;248,3389692;0;1539,25
9889;11:28:44;248,3389692;0;1532,7
9890;11:28:45;248,3389692;0;1532,7
9891;11:28:46;248,3389692;0;1539,25
9892;11:28:47;248,3389692;0;1539,25
9893;11:28:48;248,3389692;0;1539,25
9894;11:28:49;248,3389692;0;1539,25
9895;11:28:50;248,3389692;0;1539,25
9896;11:28:51;248,3389692;0;1532,7
9897;11:28:52;248,3389692;0;1539,25
9898;11:28:53;248,3389692;0;1539,25
9899;11:28:54;248,3389692;0;1539,25
9900;11:28:55;248,3389692;0;1539,25
9901;11:28:56;248,3389692;0;1532,7
9902;11:28:57;248,3389692;0;1539,25
9903;11:28:58;248,3389692;0;1539,25
9904;11:28:59;248,3389692;0;1539,25
9905;11:29:00;248,3389692;0;1539,25
9906;11:29:01;248,3389692;0;1539,25
9907;11:29:02;248,3389692;0;1539,25
9908;11:29:03;248,3389692;0;1539,25
9909;11:29:04;248,3389692;0;1545,8
9910;11:29:05;248,3389692;0;1545,8
9911;11:29:06;248,3389692;0;1539,25
9912;11:29:07;248,3389692;0;1545,8
9913;11:29:08;248,3389692;0;1539,25
9914;11:29:09;248,3389692;0;1539,25
9915;11:29:10;248,3389692;0;1539,25
9916;11:29:11;248,3389692;0;1539,25
9917;11:29:12;248,3389692;0;1545,8
9918;11:29:13;248,3389692;0;1545,8
9919;11:29:14;248,3389692;0;1545,8
9920;11:29:15;248,3389692;0;1545,8
9921;11:29:16;248,3389692;0;1545,8
9922;11:29:17;248,3389692;0;1539,25
9923;11:29:18;248,3389692;0;1545,8
9924;11:29:19;248,3389692;0;1545,8
9925;11:29:20;248,3389692;0;1545,8
9926;11:29:21;248,3389692;0;1545,8
9927;11:29:22;248,3389692;0;1545,8
9928;11:29:23;248,3389692;0;1545,8
9929;11:29:24;248,3389692;0;1545,8
9930;11:29:25;248,3389692;0;1545,8
9931;11:29:26;248,3389692;0;1545,8
9932;11:29:27;248,3389692;0;1545,8
9933;11:29:28;248,3389692;0;1545,8
9934;11:29:29;248,3389692;0;1552,35
9935;11:29:30;248,3389692;0;1545,8
9936;11:29:31;248,3389692;0;1552,35
9937;11:29:32;248,3389692;0;1545,8
9938;11:29:33;248,3389692;0;1545,8
9939;11:29:34;248,3389692;0;1552,35
9940;11:29:35;248,3389692;0;1545,8
9941;11:29:36;248,3389692;0;1552,35
9942;11:29:37;248,3389692;0;1558,9
9943;11:29:38;248,3389692;0;1552,35
